CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8
Csa06g022700,3.447962112,2.701125274,2.841397064,3.390064925,3.821050585,4.036513519
Csa02g043440,5.732814068,2.904503295,1.684302211,1.672923052,1.666684325,1.776384373
Csa18g022460,4.314439234,2.087347232,0.931399416,1.198755954,1.540814934,1.389653916
Csa06g025650,5.817415441,7.643870239,8.654800842,7.824232624,8.130972375,8.731959947
Csa14g023780,8.841193383,6.241358063,6.799267343,6.112514812,7.644919097,7.742742943
Csa17g024260,4.997085587,2.896611708,3.78013979,3.300360866,3.791314099,3.928086077
Csa17g021040,7.280011764,9.203201423,3.700207524,3.793691359,3.865285427,5.013089406
Csa13g002660,6.55175099,13.0137936,20.75092891,20.6464712,19.76389047,24.34056537
Csa06g027460,5.077676985,5.338339376,6.074846092,4.97993362,4.92121671,5.341224396
Csa04g054810,3.950082512,5.444635761,7.373749534,6.79452129,8.424484182,5.208097255
Csa10g047820,2.307619957,1.86661984,3.306916254,1.950785524,2.504493899,2.390736454
Csa12g081380,2.757636503,3.484033928,4.194383922,5.301778297,4.299246301,3.349147686
Csa08g005820,4.329846246,2.646083232,2.770216329,2.143465901,2.234549256,2.724331587
Csa05g052190,305.3392965,159.2132188,317.3490887,423.1265432,397.4400526,301.2949451
Csa17g001710,1.988411939,2.905669614,3.395445675,3.705402967,5.1940231,4.785269237
Csa06g020130,38.05172195,30.44671553,21.87447972,16.4819957,13.38810734,19.00728495
Csa03g020910,3.496058333,1.911463365,1.607786305,1.425729713,1.529613366,2.401690873
Csa13g015090,5.46638216,4.879279534,4.467810944,5.179040784,4.703794719,5.217351918
Csa04g067840,6.06372773,4.61975061,5.185788086,5.216827415,5.185090573,5.540558068
Csa11g101960,5.727292544,5.387767474,5.936183556,3.701503571,4.745869458,4.57376987
Csa20g017960,5.187286504,4.80763089,3.438321186,3.078194131,3.657318721,3.789339364
Csa19g031610,10.30299694,7.413438337,8.762803521,12.13075518,8.884971865,16.13005038
Csa13g019220,2.892397097,3.157046197,2.542793091,3.890446606,2.637111064,3.146325379
Csa17g095850,5.458100747,3.000566581,4.235750497,3.746564541,4.587681144,3.757747912
Csa07g058540,1.89691497,1.396427854,2.27842539,1.966982243,1.739052412,2.231927562
Csa16g034110,2.175332359,0.912109748,0.669832217,1.365589391,1.052913157,1.792938443
Csa09g047920,185.7724046,172.1080668,208.6676826,153.0249607,121.444254,264.3366932
Csa12g017790,4.654289546,4.84650848,5.222753499,5.397878533,4.812997866,3.587787613
Csa07g013280,8.543485777,9.103325642,8.331129308,6.810750963,6.775823921,7.779222776
Csa17g003830,10.71103713,13.167786,6.263496561,5.8367034,5.69424192,7.376564927
Csa12g057240,11.11975757,7.985240769,7.964905938,7.18848079,7.937263495,7.278300759
Csa03g014680,2.349583994,2.444123129,2.678400706,2.36575941,2.699258178,3.008882518
Csa14g013750,2.434412449,2.50362888,2.174742554,2.206212072,2.12296423,2.488353951
Csa19g046150,3.128697411,2.359283457,2.480391911,2.590186963,2.820627408,2.856189012
Csa09g002420,1.685673215,2.376192686,3.954332303,2.996172165,2.608589933,3.628183843
Csa01g028100,3.138383324,2.15819076,2.546482907,2.306674221,2.3876454,2.983411197
Csa12g022890,3.570196812,3.796526984,3.191966753,2.597357202,2.394835771,2.969981499
Csa19g005850,9.860071809,8.384850497,3.67059487,5.587480287,5.507124562,4.588974988
Csa07g048590,6.48384562,6.290711164,7.472426413,6.578950796,11.5387489,10.81141949
Csa17g001020,1.392868557,1.898004173,1.829673407,1.865469888,2.284657716,2.566802471
Csa08g022320,3.339299617,2.277761622,1.735066463,1.246714405,1.368756677,1.686422175
Csa20g081330,0.001,0.029433471,0.001,0.001,0.001,0.001
Csa17g015740,5.758190777,4.337416575,2.787311045,2.988466762,3.05600591,3.34287389
Csa02g037950,2.342481844,2.643748978,2.373314844,3.096178106,3.091949207,3.602643212
Csa15g015960,17.39542466,39.03953142,11.88527707,25.27810109,22.75611051,23.04769997
Csa18g022980,9.678615387,11.88107181,11.07302374,10.49955213,11.09821582,8.282305457
Csa10g001390,2.551476248,2.433999599,2.780357207,2.744162838,2.657082385,3.288369407
Csa05g094870,1.590984601,1.422438016,3.275815248,2.189101956,1.602903521,1.776791136
Csa03g013310,3.613303063,4.876072513,2.712082676,2.380372933,2.889133242,2.783173788
Csa06g015410,4.960926036,5.405545922,3.826639217,3.578330884,3.296539482,4.294692898
Csa06g044120,6.271170257,4.987751331,4.622508873,5.065818076,5.135303777,5.223122333
Csa09g042760,13.39800639,4.161261559,3.785143045,5.548402859,3.603472065,6.463248846
Csa17g013500,1.756461542,1.91969198,1.454607216,1.11824361,1.257029736,0.948307307
Csa08g009080,6.608582856,7.121989323,6.120793157,5.469495627,5.347311932,5.842123962
Csa05g093850,5.447695081,4.474847884,5.073625002,5.807806478,5.438205255,6.554295329
Csa03g061840,4.987425838,5.123080902,3.550402894,5.85643849,5.328718478,4.609131271
Csa19g013480,3.934848766,27.65294627,29.07806388,40.03214186,64.24358187,61.79927813
Csa11g066530,7.475348497,9.897111166,6.285439852,6.563324916,6.069830916,7.007811101
Csa02g043390,25.28039194,20.48127882,22.41543951,17.39648096,17.48806005,23.7502687
Csa13g018870,8.633868663,10.67418456,11.67645483,6.46150878,6.442147423,8.064673572
Csa07g035760,4.887758461,5.599514684,3.195030255,2.392658134,2.894932043,3.715151724
Csa13g022690,19.49297752,32.3554324,17.03851164,13.50133602,11.59241868,14.11761031
Csa14g016810,15.23084054,15.96700484,24.82765825,20.48421587,21.73238584,15.49686879
Csa05g035160,3.146417961,3.045772861,3.32957423,5.498807471,4.07854122,4.912252796
Csa20g024380,7.030952684,6.448689139,4.41898646,5.185802537,4.55121138,5.007356372
Csa17g070530,23.33060139,18.50541827,14.90620057,20.02720998,17.76833033,21.61286416
Csa14g011520,3.807196934,1.918670028,2.267221796,1.664700096,1.391765182,1.512025451
Csa01g028050,2.392135791,2.398945185,3.399265033,2.211120783,3.668961136,3.791692083
Csa13g018750,0.674616928,2.496614355,2.770456487,2.769785313,3.165339454,4.150552038
Csa09g095850,2.921309451,2.531204659,2.195291027,2.011161235,1.990030717,2.953380566
Csa18g031050,3.710799368,3.356344136,3.201067885,2.764153446,3.631215539,3.830565447
Csa11g020180,7.553371116,7.393820995,5.333018662,6.300388003,7.208493383,6.470406013
Csa03g040460,63.68501461,80.87292597,159.9828035,23.14084702,56.19131866,48.3100617
Csa08g028140,0.044007147,0.006672581,0.032400697,2.758213644,0.034263698,0.001
Csa04g068050,12.42218986,19.41748102,15.56230364,10.89356805,10.76845536,9.808927836
Csa04g054120,2.29379075,5.119217155,8.790893757,5.489600133,7.224347951,7.756362248
Csa14g016010,1.214275646,2.308797848,1.976155716,2.2016325,2.087226961,2.636516014
Csa12g001320,9.523474218,10.38390067,9.659152037,9.610339129,9.264360932,10.31536198
Csa08g005540,3.789750409,2.480539651,1.50177015,1.903360946,1.835701834,2.160556695
Csa05g001480,3.340364812,2.455506999,3.270594291,2.554678782,2.448780723,2.863266158
Csa12g003300,3.241786725,2.072717639,1.600791827,1.832911685,1.877944069,2.18524335
Csa05g093760,3.29034844,2.236575454,2.107608953,2.228708981,2.090093993,2.776092151
Csa11g025670,3.283004512,1.824412329,1.880597124,3.167596472,1.922604077,1.729864465
Csa15g008410,6.488113917,4.941182655,6.196181778,5.215857935,5.954038208,6.190953373
Csa11g095090,3.961066592,10.34998172,21.1840504,17.93336876,16.37977169,18.37625655
Csa06g007260,5.746714548,4.538977102,4.369710376,5.126151904,4.973243408,6.313875159
Csa01g019460,1.965129215,2.632318619,2.961310226,2.683193306,5.432423217,5.195867123
Csa08g009940,48.9994097,54.14107402,45.31402043,36.26944273,33.32032011,30.74162201
Csa15g051460,3.0460025,2.071620361,2.61269343,2.109408251,2.371380565,2.971974263
Csa11g094730,4.089382128,6.089416179,6.055675286,5.606903162,4.833613759,4.609550552
Csa13g013520,2.189344016,2.049839626,2.475547554,2.182060198,2.447884686,3.122196053
Csa17g047270,1.521049139,2.351960591,1.840774116,1.98376743,2.592150033,2.504972629
Csa12g004950,7.071828213,4.03225044,5.99216513,3.269894673,4.271029332,5.164098833
Csa04g034860,15.77286275,12.1615646,11.12175975,8.309807575,7.732038307,10.13543272
Csa13g008620,9.206225825,10.44474452,8.860971337,13.42479367,13.76544291,11.82680643
Csa16g020010,14.71078002,12.96564758,11.75712711,13.10292628,14.47162706,12.96461058
Csa15g030720,1.224809094,0.799735237,1.577553765,1.163826436,1.093268878,1.000729984
Csa13g034220,17.77686366,7.404940469,6.327382877,5.410704862,6.983047273,6.663819254
Csa20g006520,7.0038112,10.24926844,12.10868652,14.15246865,8.880932703,12.36458908
Csa08g059190,6.790640679,12.05381089,11.49604643,16.05439941,11.27815087,15.87718351
Csa03g002080,6.763160419,5.499525456,4.226404905,5.457131428,4.134267734,5.400900998
Csa02g006380,14.83145165,24.58183455,22.2288391,23.3672128,26.70859984,24.75099496
Csa08g009460,0.321356172,7.525336349,5.951917928,2.394464987,7.586761828,3.474704213
Csa02g024620,1.721291262,1.702542285,2.881134778,2.116484939,2.342999155,3.84084205
Csa16g018800,11.33592479,7.395593525,6.121546129,5.703061608,8.605195245,6.68412342
Csa13g020060,0.177388897,4.465866914,3.328875497,1.189231069,3.559248733,1.728331626
Csa09g005030,8.078426078,6.357369112,4.664164551,7.82865308,6.891886508,9.200347107
Csa01g041860,13.44167225,7.387901789,7.79430841,12.47499154,9.357124694,12.81194391
Csa09g097010,24.88179223,17.64584327,7.968397695,8.662117248,8.938471314,9.67698018
Csa17g022030,15.26899713,21.742918,18.11284034,22.95722945,22.07784816,17.39476943
Csa04g063130,9.455407777,7.265984333,4.405194478,4.056083737,4.175231556,5.252167638
Csa19g011470,11.80788007,24.69737827,20.30057899,28.41236865,29.81667657,21.10459099
Csa15g071660,4.271081646,6.164756297,7.014248205,10.00011422,12.45745854,12.45672561
Csa04g008270,1.355612561,1.480728397,1.024416968,1.58454237,3.01756617,3.007484189
Csa09g009330,9.134946484,12.69117951,11.19883483,8.249650176,10.68025687,10.1107316
Csa18g040570,3.140233039,2.243191209,1.752696913,2.181925014,2.248659025,2.469665208
Csa16g039120,7.59037589,7.854034315,6.515092281,4.652128584,6.149434361,5.590185602
Csa04g053250,5.064729408,5.009400618,5.092812131,4.170225959,5.175178526,5.121616345
Csa06g042690,5.810470511,6.365100988,4.28289463,4.138853549,4.096328769,4.621198714
Csa19g011390,3.703893121,2.665603244,2.435960194,1.825999551,1.80444316,2.468683531
Csa06g041280,2.565465766,2.117951558,2.164683354,2.163370517,2.020564231,2.427525529
Csa08g011810,6.643185957,6.432791084,6.961245971,4.816125981,4.961978758,5.132147246
Csa14g027990,2.528310886,1.565739391,1.907027774,2.252092991,1.594169181,2.387646192
Csa08g009010,6.24450953,7.036927535,8.853686657,9.993589909,10.19213592,8.379261606
Csa07g037320,5.015669577,4.868515613,5.880571134,5.541733277,5.698923584,5.789042441
Csa20g016350,42.78954036,41.96701222,35.47486928,29.81334787,33.06857012,36.27548937
Csa07g044220,2.613934213,1.868483715,2.098363076,2.847363759,1.948144143,3.246139458
Csa00782s010,4.352881429,4.974502746,9.7403889,8.667961471,10.53764056,13.14817883
Csa09g095230,4.324703078,10.97335226,13.33766799,9.157982907,8.49900523,9.703726927
Csa16g050700,2.892555302,2.73354442,2.661157034,2.150468768,2.735180891,2.992350301
Csa11g064550,1.780355595,0.302232074,2.003329071,2.725621373,2.223055023,2.906652192
Csa05g016870,24.59302957,47.94711833,46.68827048,38.07747932,37.62020114,33.03981956
Csa11g090060,3.353902912,3.631026457,3.201564175,3.470886296,3.29608572,3.848715229
Csa17g093830,4.796801885,3.018690514,4.053032166,6.477680946,4.525930496,8.084748337
Csa11g084110,3.111480817,2.656931794,2.659776928,2.698954172,2.813639992,3.253027359
Csa17g024740,0.73355171,1.779336486,2.560041467,2.699782705,3.979512039,3.662621587
Csa13g011570,12.55564023,11.07593597,9.848467085,9.233060802,10.55227976,10.50015889
Csa12g002220,9.966038117,5.713628137,6.456148624,12.13911027,7.64263524,11.70020835
Csa01g018270,24.61069378,42.43557219,29.6020074,27.64407627,27.06996232,25.50011128
Csa03g060180,2.998555769,1.952693799,2.321514797,3.319807955,2.976622473,3.072776194
Csa10g023160,4.808035208,4.030518614,3.454959544,3.676999857,3.458228066,3.696167554
Csa06g027280,3.180530577,2.523432929,2.536608521,2.192583023,2.476166295,2.840427892
Csa04g049830,2.421702387,1.604934454,1.585485971,1.658821615,1.433957259,1.99374357
Csa07g016960,3.988893631,1.879759581,1.846569496,2.342215638,1.394001354,3.90907352
Csa14g009360,134.0749906,175.7141721,129.5958844,123.8082196,96.01613555,148.1532098
Csa15g041890,1.545375798,1.102104711,1.658748289,1.819576991,1.787265582,1.636416473
Csa19g045000,5.491133109,6.045157897,4.897639258,3.703462089,4.703688198,4.43575575
Csa05g017660,10.96489926,9.005163397,7.453329832,10.26996218,8.251171975,10.9102921
Csa03g023350,2.872554437,1.230761476,2.093920254,1.544287405,1.46624479,6.261832083
Csa17g025360,0.590453775,0.685497465,3.376773886,3.055963146,2.222789106,10.04451092
Csa16g012210,31.87022416,39.77482753,41.94564916,31.28104963,28.23207698,31.29690786
Csa07g012680,2.373689676,1.66624783,1.905401635,1.453847044,1.596873056,1.888822133
Csa07g016240,4.217666888,4.592244328,4.245600776,4.538852679,3.477701286,4.396463881
Csa19g020490,21.93253091,32.04096755,23.28425958,22.86196866,18.89794989,20.07915291
Csa07g005140,17.60397644,19.75244121,13.08067702,16.81597636,17.84600262,20.30341757
Csa05g079520,3.026396166,5.673105109,6.196588522,4.536884937,7.219496598,4.813653834
Csa13g027310,56.7373577,8.327574694,12.77380236,20.1626383,18.81467788,12.26002452
Csa13g027320,2.05404383,0.122981718,0.192878798,0.295919562,0.386621213,0.261616317
Csa17g008330,1.928051251,3.007222717,2.661030713,3.251783274,3.914570248,3.795966329
Csa20g024400,3.478128719,4.09888301,2.319336811,4.001547449,3.124378959,3.425717684
Csa08g008700,0.702180801,1.957688865,1.331226784,2.20431347,2.092345755,1.68604437
Csa07g061340,3.885531874,2.204136418,1.916987367,2.083243681,2.593548827,2.953219493
Csa07g060660,8.69280596,9.514115134,7.991850816,6.533366992,7.875270664,8.227036746
Csa13g029160,71.58003864,110.1924355,129.0495478,221.4283994,237.529556,156.192899
Csa02g052030,1.362586027,2.533130122,3.796339311,3.135029172,3.170217556,4.153395572
Csa07g008640,7.112511732,8.25967519,5.862626519,5.508255721,6.036167282,6.001707379
Csa01g009810,2.554355084,1.919088544,1.553101015,1.617607185,1.84584158,2.505188868
Csa15g012540,1.971169345,3.413253796,2.566995576,2.82422711,2.356637261,3.032524004
Csa13g022850,4.934010731,2.808904015,2.559479143,3.625507285,3.664608094,4.198873321
Csa09g071280,11.10426805,12.70203105,5.32053913,5.177051028,5.327252232,6.714473385
Csa11g008920,6.420887954,5.233347432,3.854512521,4.673900757,5.244583934,5.718417055
Csa13g006830,2.293610233,3.313424468,3.104341895,2.644052679,3.039106028,3.301117536
Csa11g091550,4.429835397,2.883015144,3.472273404,2.768953958,3.606496577,4.153967839
Csa08g055530,2.594780026,1.483824768,3.45553418,2.278814491,2.131604218,2.072338121
Csa06g046550,7.285867284,9.906822635,8.867522369,9.64948391,10.91375222,8.591567998
Csa11g010100,3.549447724,4.908685088,3.942141975,3.848193943,4.022770756,4.431635441
Csa06g025560,1.984705513,2.588095923,3.30453334,3.734564909,3.067343576,3.984265386
Csa12g022960,5.539483279,5.794394151,4.628607352,5.410707352,6.525483483,5.156656517
Csa19g050920,3.606564319,11.61154205,11.15802728,9.875827255,12.79399402,8.424919806
Csa12g025550,2.939686393,3.352745744,3.97939252,3.31403634,3.515691546,3.646691163
Csa19g041100,2.774154626,2.327131137,3.718045784,2.664583643,2.900429773,3.320820326
Csa06g025400,6.811825147,22.450225,26.51679205,38.33372923,27.0220872,28.95538749
Csa05g031740,1.22875927,2.91910618,2.771697259,3.855303677,3.299787111,3.550829706
Csa05g093710,1.780014249,2.040009262,3.623572743,4.370822988,3.352263064,4.665283757
Csa05g081630,3.797316792,3.804806447,3.645363238,3.447304464,3.400503106,3.73095156
Csa03g010110,2.985643817,2.698763457,1.915170171,1.520339703,1.556359534,2.020567186
Csa13g026280,3.118852539,2.275452313,2.724985251,2.327107228,2.350302821,2.866376302
Csa07g060240,8.850670266,18.0026463,12.56018898,11.28014863,12.14341951,10.55701242
Csa04g054010,15.85854143,7.045077224,3.415251835,2.070006661,1.584708919,2.019524505
Csa15g021370,10.79389832,6.479155482,5.082240796,6.146424299,6.066380832,7.241992815
Csa14g025930,4.132184242,3.338653418,3.011613915,2.985602784,2.819470715,3.691785964
Csa09g006790,3.668389469,2.881049172,2.294037426,1.83945114,2.46117493,2.377400584
Csa01g025610,10.58041754,7.246549669,11.07827661,13.0208182,9.267499475,15.6874785
Csa09g072500,1.538263036,1.129668177,0.698218752,1.356565766,1.383814992,1.069879352
Csa15g019660,4.858841904,6.142500031,5.21433207,6.414212807,5.843522071,7.230115791
Csa19g011460,1.256043261,2.196348713,1.730920538,1.162345415,2.346322873,2.32920789
Csa16g016850,7.44598642,4.652801386,5.218789889,3.759175801,3.643626989,4.207447289
Csa11g027820,3.251311275,4.139957831,3.093546045,3.559746845,3.481006865,3.685895332
Csa15g014450,130.8295055,112.8129543,98.45080035,80.93715831,75.7222028,109.3869222
Csa09g045210,4.497940398,5.020253193,3.409941247,4.100056542,4.097950465,4.323331301
Csa12g003840,28.89912566,49.0512737,33.52201344,28.75449955,25.50581808,27.87985702
Csa08g015220,19.650472,19.95380645,15.97687449,21.67451835,18.67600695,22.28836786
Csa11g101620,11.5349049,11.80876842,12.73330187,10.08300931,10.66983567,11.71041012
Csa18g034330,5.174236626,7.582900869,6.586747449,5.109806403,3.970320523,5.623985182
Csa01g002750,35.97934826,33.44278343,33.11002174,30.36296996,27.01723021,28.84906007
Csa13g015650,4.745921416,4.23826505,3.145618783,3.731675034,3.602888045,4.264192302
Csa02g062140,10.93144079,6.314083264,8.371098693,16.81721292,9.532243405,17.03125926
Csa19g051120,56.26129905,48.11847472,38.98130114,49.69936173,53.76303544,32.95974178
Csa01g017460,3.393225296,4.095792666,3.343693135,3.280773176,3.877953582,4.588803476
Csa16g051730,2.563317386,1.167613306,1.49609375,1.741195928,1.49941896,2.298296264
Csa13g028190,8.198290032,4.906522401,5.722019256,6.100767213,6.043309106,6.654021866
Csa05g018580,49.83567998,35.35882763,30.73569979,30.09009915,29.60421166,29.36774256
Csa10g011880,4.660498603,2.229952272,3.704910247,3.239078412,3.448956753,3.997791676
Csa03g019290,1.776209129,3.461097037,3.18311986,3.149112427,2.716188873,2.991239528
Csa03g019040,20.1224068,23.18334745,12.1345759,9.169344832,8.319926214,10.99884343
Csa07g058720,3.804244673,2.941253467,3.802474804,3.157577749,2.865964233,3.421047922
Csa11g081380,3.476364809,5.20180066,3.564913089,4.329429851,4.874481443,4.968874729
Csa06g015300,2.031865958,1.861402172,2.22895394,2.019736137,1.84773031,2.598944789
Csa12g002200,17.14140869,13.61121567,16.39019441,14.56040848,16.29729595,12.49036878
Csa09g022510,1.930988109,0.534305476,1.826158474,5.183845389,2.521555424,4.346334411
Csa16g050040,6.435130415,8.905334735,10.51236894,10.0767479,10.18188007,11.21789907
Csa07g039840,5.7400678,4.69031561,5.745030619,5.446410341,5.787345537,7.466891363
Csa01g016600,4.285098536,4.823492642,3.858592038,3.121163296,3.862146164,3.23892096
Csa15g009420,9.714465901,17.36238291,14.4950489,18.42259007,18.19163,15.6212711
Csa12g009080,10.96839947,9.680390679,5.698971546,6.032460384,7.267305584,6.018528331
